departure_airport_name,departure_airport_code,departure_city_name,departure_city_code,departure_city_longitude,departure_city_latitude,departure_country_name,departure_country_code,arrival_airport_name,arrival_airport_code,arrival_city_name,arrival_city_code,arrival_city_longitude,arrival_city_latitude,arrival_country_name,arrival_country_code,airline_name,airline_assured_name,stopover_count,stopover_city_name,stopover_city_code,stopover_city_longitude,stopover_city_latitude,stopover_airport_name,stopover_airport_code,stopover_country,distance,type
Aéroport d' Amsterdam-Schiphol,AMS,Amsterdam,AMS,4.9,52.37,Pays-Bas,NL,Aéroport International Indira Gandhi,DEL,Delhi,DEL,77.22,28.64,Inde,IN,KLM,,0,,,,,,,,6370,LineString
Aéroport d' Amsterdam-Schiphol,AMS,Amsterdam,AMS,4.9,52.37,Pays-Bas,NL,Aéroport de Ngurah Rai,DPS,Denpasar-Bali,DPS,115.22,-8.66,Indonésie,ID,KLM,,1,Singapour,SIN,103.85,1.28,Aéroport de Changi,SIN,Singapour,12170,LineString
Aéroport d' Amsterdam-Schiphol,AMS,Amsterdam,AMS,4.9,52.37,Pays-Bas,NL,Aéroport de Doha,DOH,Doha,DOH,51.57,25.26,Qatar,QA,KLM,,0,,,,,,,,4928,LineString
Aéroport d' Amsterdam-Schiphol,AMS,Amsterdam,AMS,4.9,52.37,Pays-Bas,NL,Aéroport de Dresden,DRS,Dresde,DRS,13.77,51.05,Allemagne,DE,KLM,KLM Cityhopper,0,,,,,,,,634,LineString
Aéroport d' Amsterdam-Schiphol,AMS,Amsterdam,AMS,4.9,52.37,Pays-Bas,NL,Aéroport de Dubai,DXB,Dubaï,DXB,55.36,25.25,Émirats arabes unis,AE,Transavia,,0,,,,,,,,5174,LineString
Aéroport d' Amsterdam-Schiphol,AMS,Amsterdam,AMS,4.9,52.37,Pays-Bas,NL,Aéroport de Dubai,DXB,Dubaï,DXB,55.36,25.25,Émirats arabes unis,AE,KLM,,0,,,,,,,,5174,LineString
Aéroport d' Amsterdam-Schiphol,AMS,Amsterdam,AMS,4.9,52.37,Pays-Bas,NL,Aéroport de Dublin,DUB,Dublin,DUB,-6.25,53.35,Irlande,IE,KLM,KLM Cityhopper,0,,,,,,,,752,LineString
Aéroport d' Amsterdam-Schiphol,AMS,Amsterdam,AMS,4.9,52.37,Pays-Bas,NL,Aéroport de Dubrovnik,DBV,Dubrovnik,DBV,18.09,42.65,Croatie,HR,Transavia,,0,,,,,,,,1482,LineString
Aéroport d' Amsterdam-Schiphol,AMS,Amsterdam,AMS,4.9,52.37,Pays-Bas,NL,Aéroport de Durham Tees Valley,MME,Durham,MME,-1.58,54.78,Royaume-Uni,GB,KLM,KLM Cityhopper,0,,,,,,,,478,LineString
Aéroport d' Amsterdam-Schiphol,AMS,Amsterdam,AMS,4.9,52.37,Pays-Bas,NL,Duesseldorf International,DUS,Düsseldorf,DUS,6.77,51.23,Allemagne,DE,KLM,KLM Cityhopper,0,,,,,,,,179,LineString
Aéroport d' Amsterdam-Schiphol,AMS,Amsterdam,AMS,4.9,52.37,Pays-Bas,NL,Aéroport d' Edinburgh,EDI,Edimbourg,EDI,-3.21,55.95,Royaume-Uni,GB,KLM,,0,,,,,,,,666,LineString
Aéroport d' Amsterdam-Schiphol,AMS,Amsterdam,AMS,4.9,52.37,Pays-Bas,NL,Aéroport d' Edinburgh,EDI,Edimbourg,EDI,-3.21,55.95,Royaume-Uni,GB,KLM,KLM Cityhopper,0,,,,,,,,666,LineString
Aéroport d' Amsterdam-Schiphol,AMS,Amsterdam,AMS,4.9,52.37,Pays-Bas,NL,Aéroport International Edmonton,YEG,Edmonton,YEA,-113.49,53.54,Canada,CA,KLM,,0,,,,,,,,6962,LineString
Aéroport d' Amsterdam-Schiphol,AMS,Amsterdam,AMS,4.9,52.37,Pays-Bas,NL,Aéroport d' Entebbe,EBB,Entebbe,EBB,32.44,0.04,Ouganda,UG,KLM,,1,Kigali,KGL,30.06,-1.97,Aéroport de Gregoire Kayibanda,KGL,Rwanda,6365,LineString
Aéroport d' Amsterdam-Schiphol,AMS,Amsterdam,AMS,4.9,52.37,Pays-Bas,NL,EuroAirport Swiss,BSL,EuroAéroport,EAP,7.53,47.59,Suisse,CH,KLM,KLM Cityhopper,0,,,,,,,,560,LineString
Aéroport d' Amsterdam-Schiphol,AMS,Amsterdam,AMS,4.9,52.37,Pays-Bas,NL,Aéroport de Faro,FAO,Faro,FAO,-7.97,37.01,Portugal,PT,Transavia,,0,,,,,,,,1971,LineString
Aéroport d' Amsterdam-Schiphol,AMS,Amsterdam,AMS,4.9,52.37,Pays-Bas,NL,Aéroport de Peretola,FLR,Florence,FLR,11.2,43.81,Italie,IT,KLM,KLM Cityhopper,0,,,,,,,,1059,LineString
Aéroport d' Amsterdam-Schiphol,AMS,Amsterdam,AMS,4.9,52.37,Pays-Bas,NL,Aéroport International Francfort,FRA,Francfort,FRA,8.69,50.11,Allemagne,DE,KLM,KLM Cityhopper,0,,,,,,,,367,LineString
Aéroport d' Amsterdam-Schiphol,AMS,Amsterdam,AMS,4.9,52.37,Pays-Bas,NL,Aéroport International Francfort,FRA,Francfort,FRA,8.69,50.11,Allemagne,DE,KLM,,0,,,,,,,,367,LineString
Aéroport d' Amsterdam-Schiphol,AMS,Amsterdam,AMS,4.9,52.37,Pays-Bas,NL,Aéroport International Lungi,FNA,Freetown,FNA,-13.2,8.48,Sierra Leone,SL,KLM,,0,,,,,,,,5129,LineString
Aéroport d' Amsterdam-Schiphol,AMS,Amsterdam,AMS,4.9,52.37,Pays-Bas,NL,Aéroport de Fuerteventura,FUE,Fuerteventura,FUE,-14.01,28.4,Espagne et Îles Canaries,ES,Transavia,,0,,,,,,,,3069,LineString
Aéroport d' Amsterdam-Schiphol,AMS,Amsterdam,AMS,4.9,52.37,Pays-Bas,NL,Aéroport de Madeira,FNC,Funchal,FNC,-16.96,32.76,Portugal,PT,Transavia,,0,,,,,,,,2787,LineString
Aéroport d' Amsterdam-Schiphol,AMS,Amsterdam,AMS,4.9,52.37,Pays-Bas,NL,Aéroport de Lech Walesa,GDN,Gandsk,GDN,18.65,54.37,Pologne,PL,KLM,KLM Cityhopper,0,,,,,,,,938,LineString
Aéroport d' Amsterdam-Schiphol,AMS,Amsterdam,AMS,4.9,52.37,Pays-Bas,NL,Aéroport de Cristoforo Colombo,GOA,Gênes,GOA,8.95,44.41,Italie,IT,KLM,,0,,,,,,,,929,LineString
Aéroport d' Amsterdam-Schiphol,AMS,Amsterdam,AMS,4.9,52.37,Pays-Bas,NL,Aéroport de Cristoforo Colombo,GOA,Gênes,GOA,8.95,44.41,Italie,IT,KLM,KLM Cityhopper,0,,,,,,,,929,LineString
Aéroport d' Amsterdam-Schiphol,AMS,Amsterdam,AMS,4.9,52.37,Pays-Bas,NL,Aéroport de Geneve-Cointrin,GVA,Genève,GVA,6.11,46.24,Suisse,CH,KLM,,0,,,,,,,,682,LineString
Aéroport d' Amsterdam-Schiphol,AMS,Amsterdam,AMS,4.9,52.37,Pays-Bas,NL,Aéroport de Geneve-Cointrin,GVA,Genève,GVA,6.11,46.24,Suisse,CH,KLM,KLM Cityhopper,0,,,,,,,,682,LineString
Aéroport d' Amsterdam-Schiphol,AMS,Amsterdam,AMS,4.9,52.37,Pays-Bas,NL,Aéroport de Costa Brava,GRO,Gérone,GRO,2.82,41.98,Espagne et Îles Canaries,ES,Transavia,,0,,,,,,,,1168,LineString
Aéroport d' Amsterdam-Schiphol,AMS,Amsterdam,AMS,4.9,52.37,Pays-Bas,NL,Aéroport International Glasgow,GLA,Glasgow,GLA,-4.25,55.87,Royaume-Uni,GB,KLM,,0,,,,,,,,718,LineString
Aéroport d' Amsterdam-Schiphol,AMS,Amsterdam,AMS,4.9,52.37,Pays-Bas,NL,Aéroport International Glasgow,GLA,Glasgow,GLA,-4.25,55.87,Royaume-Uni,GB,KLM,KLM Cityhopper,0,,,,,,,,718,LineString
Aéroport d' Amsterdam-Schiphol,AMS,Amsterdam,AMS,4.9,52.37,Pays-Bas,NL,Aéroport de Landvetter,GOT,Göteborg,GOT,11.97,57.67,Suède,SE,KLM,KLM Cityhopper,0,,,,,,,,764,LineString
Aéroport d' Amsterdam-Schiphol,AMS,Amsterdam,AMS,4.9,52.37,Pays-Bas,NL,Aéroport de Landvetter,GOT,Göteborg,GOT,11.97,57.67,Suède,SE,KLM,,0,,,,,,,,764,LineString
Aéroport d' Amsterdam-Schiphol,AMS,Amsterdam,AMS,4.9,52.37,Pays-Bas,NL,Aéroport Gran Canaria,LPA,Gran Canaria,LPA,-15.55,27.92,Espagne et Îles Canaries,ES,Transavia,,0,,,,,,,,3187,LineString
Aéroport d' Amsterdam-Schiphol,AMS,Amsterdam,AMS,4.9,52.37,Pays-Bas,NL,Aéroport de Thalerhof,GRZ,Graz,GRZ,15.44,47.07,Autriche,AT,KLM,KLM Cityhopper,0,,,,,,,,969,LineString
Aéroport d' Amsterdam-Schiphol,AMS,Amsterdam,AMS,4.9,52.37,Pays-Bas,NL,Aéroport de Simon Bolivar,GYE,Guayaquil,GYE,-79.88,-2.15,Équateur,EC,KLM,,1,Quito,UIO,-78.49,-0.22,Aéroport de Mariscal Sucre,UIO,Équateur,9844,LineString
Aéroport d' Amsterdam-Schiphol,AMS,Amsterdam,AMS,4.9,52.37,Pays-Bas,NL,Aéroport d' Hamburg,HAM,Hambourg,HAM,9.99,53.55,Allemagne,DE,KLM,KLM Cityhopper,0,,,,,,,,380,LineString
Aéroport d' Amsterdam-Schiphol,AMS,Amsterdam,AMS,4.9,52.37,Pays-Bas,NL,Aéroport d' Hamburg,HAM,Hambourg,HAM,9.99,53.55,Allemagne,DE,KLM,,0,,,,,,,,380,LineString
Aéroport d' Amsterdam-Schiphol,AMS,Amsterdam,AMS,4.9,52.37,Pays-Bas,NL,Aéroport d' Hangzhou,HGH,Hangzhou,HGH,120.16,30.27,Chine,CN,KLM,,0,,,,,,,,8932,LineString
Aéroport d' Amsterdam-Schiphol,AMS,Amsterdam,AMS,4.9,52.37,Pays-Bas,NL,Aéroport d' Hannover,HAJ,Hanovre,HAJ,9.73,52.38,Allemagne,DE,KLM,KLM Cityhopper,0,,,,,,,,335,LineString
Aéroport d' Amsterdam-Schiphol,AMS,Amsterdam,AMS,4.9,52.37,Pays-Bas,NL,Aéroport d' Helsinki-Vantaa,HEL,Helsinki,HEL,24.97,60.17,Finlande,FI,Transavia,,0,,,,,,,,1524,LineString
Aéroport d' Amsterdam-Schiphol,AMS,Amsterdam,AMS,4.9,52.37,Pays-Bas,NL,Aéroport d' Helsinki-Vantaa,HEL,Helsinki,HEL,24.97,60.17,Finlande,FI,KLM,,0,,,,,,,,1524,LineString
Aéroport d' Amsterdam-Schiphol,AMS,Amsterdam,AMS,4.9,52.37,Pays-Bas,NL,Aéroport de N. Kazantzakis,HER,Héraklion,HER,25.07,35.2,Grèce,GR,Transavia,,0,,,,,,,,2483,LineString
Aéroport d' Amsterdam-Schiphol,AMS,Amsterdam,AMS,4.9,52.37,Pays-Bas,NL,Aéroport International Hong Kong,HKG,Hong Kong,HKG,114.11,22.4,Hong Kong,HK,KLM,,0,,,,,,,,9284,LineString
Aéroport d' Amsterdam-Schiphol,AMS,Amsterdam,AMS,4.9,52.37,Pays-Bas,NL,Aéroport de George Bush Intercontinental,IAH,"Houston, TX",HOU,-95.37,29.76,États-Unis d'Amérique,US,KLM,,0,,,,,,,,8056,LineString
Aéroport d' Amsterdam-Schiphol,AMS,Amsterdam,AMS,4.9,52.37,Pays-Bas,NL,Aéroport d' Humberside,HUY,Humberside,HUY,-0.35,53.58,Royaume-Uni,GB,KLM,KLM Cityhopper,0,,,,,,,,372,LineString
Aéroport d' Amsterdam-Schiphol,AMS,Amsterdam,AMS,4.9,52.37,Pays-Bas,NL,Aéroport d' Ibiza,IBZ,Ibiza,IBZ,1.43,38.87,Espagne et Îles Canaries,ES,Transavia,,0,,,,,,,,1518,LineString
Aéroport d' Amsterdam-Schiphol,AMS,Amsterdam,AMS,4.9,52.37,Pays-Bas,NL,Aéroport d' Ibiza,IBZ,Ibiza,IBZ,1.43,38.87,Espagne et Îles Canaries,ES,KLM,,0,,,,,,,,1518,LineString
Aéroport d' Amsterdam-Schiphol,AMS,Amsterdam,AMS,4.9,52.37,Pays-Bas,NL,Aéroport de Kranebitten,INN,Innsbruck,INN,11.4,47.26,Autriche,AT,Transavia,,0,,,,,,,,734,LineString
Aéroport d' Amsterdam-Schiphol,AMS,Amsterdam,AMS,4.9,52.37,Pays-Bas,NL,Aéroport d' Inverness,INV,Inverness,INV,-4.22,57.48,Royaume-Uni,GB,KLM,KLM Cityhopper,0,,,,,,,,810,LineString
Aéroport d' Amsterdam-Schiphol,AMS,Amsterdam,AMS,4.9,52.37,Pays-Bas,NL,Aéroport d' Ataturk,IST,Istanbul,IST,28.98,40.98,Turquie,TR,KLM,,0,,,,,,,,2213,LineString
Aéroport d' Amsterdam-Schiphol,AMS,Amsterdam,AMS,4.9,52.37,Pays-Bas,NL,Aéroport International Soekarno-Hatta,CGK,Jakarta,JKT,106.85,-6.21,Indonésie,ID,KLM,,1,Kuala Lumpur,KUL,101.69,3.14,Aéroport International Kuala Lumpur,KUL,Malaysie,11365,LineString
Aéroport d' Amsterdam-Schiphol,AMS,Amsterdam,AMS,4.9,52.37,Pays-Bas,NL,Aéroport International O.R. Tambo,JNB,Johannesbourg,JNB,28.05,-26.2,Afrique du Sud,ZA,KLM,,0,,,,,,,,9027,LineString
Aéroport d' Amsterdam-Schiphol,AMS,Amsterdam,AMS,4.9,52.37,Pays-Bas,NL,Aéroport de Kalamata,KLX,Kalamata,KLX,22.11,37.07,Grèce,GR,Transavia,,1,Kythira,KIT,23.03,36.29,Aéroport de Kithira,KIT,Grèce,2166,LineString
Aéroport d' Amsterdam-Schiphol,AMS,Amsterdam,AMS,4.9,52.37,Pays-Bas,NL,Aéroport de Kalamata,KLX,Kalamata,KLX,22.11,37.07,Grèce,GR,Transavia,,0,,,,,,,,2166,LineString
Aéroport d' Amsterdam-Schiphol,AMS,Amsterdam,AMS,4.9,52.37,Pays-Bas,NL,Aéroport de Pyrzowice,KTW,Katowice,KTW,19.02,50.26,Pologne,PL,Transavia,,0,,,,,,,,1014,LineString
Aéroport d' Amsterdam-Schiphol,AMS,Amsterdam,AMS,4.9,52.37,Pays-Bas,NL,Aéroport d' Argostolion,EFL,Kefallinia,EFL,20.57,38.18,Grèce,GR,Transavia,,1,Volos,VOL,22.93,39.38,Aéroport de Nea Anchialos,VOL,Grèce,1996,LineString
Aéroport d' Amsterdam-Schiphol,AMS,Amsterdam,AMS,4.9,52.37,Pays-Bas,NL,Aéroport de Kiev-Borispol,KBP,Kiev,IEV,30.52,50.45,Ukraine,UA,KLM,,0,,,,,,,,1822,LineString
Aéroport d' Amsterdam-Schiphol,AMS,Amsterdam,AMS,4.9,52.37,Pays-Bas,NL,Aéroport de Gregoire Kayibanda,KGL,Kigali,KGL,30.06,-1.97,Rwanda,RW,KLM,,0,,,,,,,,6494,LineString
Aéroport d' Amsterdam-Schiphol,AMS,Amsterdam,AMS,4.9,52.37,Pays-Bas,NL,Aéroport de Kilimanjaro,JRO,Kilimandjaro,JRO,37.35,-3.07,Tanzanie,TZ,KLM,,0,,,,,,,,6909,LineString
Aéroport d' Amsterdam-Schiphol,AMS,Amsterdam,AMS,4.9,52.37,Pays-Bas,NL,Aéroport de Kos,KGS,Kos,KGS,27.1,36.79,Grèce,GR,Transavia,,0,,,,,,,,2454,LineString
Aéroport d' Amsterdam-Schiphol,AMS,Amsterdam,AMS,4.9,52.37,Pays-Bas,NL,Aéroport International Kuwait,KWI,Koweït,KWI,47.98,29.37,Koweït,KW,KLM,,1,Dammam,DMM,49.98,26.39,Aéroport International King Fahad,DMM,Arabie saoudite,4361,LineString
Aéroport d' Amsterdam-Schiphol,AMS,Amsterdam,AMS,4.9,52.37,Pays-Bas,NL,Aéroport International Kuwait,KWI,Koweït,KWI,47.98,29.37,Koweït,KW,KLM,,0,,,,,,,,4361,LineString
Aéroport d' Amsterdam-Schiphol,AMS,Amsterdam,AMS,4.9,52.37,Pays-Bas,NL,Aéroport International Kuwait,KWI,Koweït,KWI,47.98,29.37,Koweït,KW,KLM,,1,Bahreïn,BAH,50.56,26.07,Aéroport International Bahrain,BAH,Bahreïn,4361,LineString
Aéroport d' Amsterdam-Schiphol,AMS,Amsterdam,AMS,4.9,52.37,Pays-Bas,NL,Aéroport de Kjevik,KRS,Kristiansand,KRS,8,58.15,Norvège,NO,KLM,KLM Cityhopper,0,,,,,,,,689,LineString
Aéroport d' Amsterdam-Schiphol,AMS,Amsterdam,AMS,4.9,52.37,Pays-Bas,NL,Aéroport International Kuala Lumpur,KUL,Kuala Lumpur,KUL,101.69,3.14,Malaysie,MY,KLM,,0,,,,,,,,10248,LineString
Aéroport d' Amsterdam-Schiphol,AMS,Amsterdam,AMS,4.9,52.37,Pays-Bas,NL,Aéroport de Kithira,KIT,Kythira,KIT,23.03,36.29,Grèce,GR,Transavia,,0,,,,,,,,2288,LineString
Aéroport d' Amsterdam-Schiphol,AMS,Amsterdam,AMS,4.9,52.37,Pays-Bas,NL,Aéroport de Souda,CHQ,La Canée,CHQ,24.02,35.53,Grèce,GR,Transavia,,0,,,,,,,,2414,LineString
Aéroport d' Amsterdam-Schiphol,AMS,Amsterdam,AMS,4.9,52.37,Pays-Bas,NL,Aéroport International Jose Marti,HAV,La Havane,HAV,-82.41,23.12,Cuba,CU,KLM,,0,,,,,,,,7828,LineString
Aéroport d' Amsterdam-Schiphol,AMS,Amsterdam,AMS,4.9,52.37,Pays-Bas,NL,Aéroport de Murtala Muhammed,LOS,Lagos,LOS,3.42,6.44,Nigéria,NG,KLM,,0,,,,,,,,5092,LineString
Aéroport d' Amsterdam-Schiphol,AMS,Amsterdam,AMS,4.9,52.37,Pays-Bas,NL,Aéroport de Lanzarote,ACE,Lanzarote,ACE,-13.59,29.05,Espagne et Îles Canaries,ES,Transavia,,0,,,,,,,,3009,LineString
Aéroport d' Amsterdam-Schiphol,AMS,Amsterdam,AMS,4.9,52.37,Pays-Bas,NL,Aéroport de Larnaca,LCA,Larnaca,LCA,33.63,34.88,Chypre,CY,Transavia,,0,,,,,,,,2995,LineString
Aéroport d' Amsterdam-Schiphol,AMS,Amsterdam,AMS,4.9,52.37,Pays-Bas,NL,Aéroport International Cape Town,CPT,Le Cap,CPT,18.42,-33.96,Afrique du Sud,ZA,KLM,,0,,,,,,,,9698,LineString
Aéroport d' Amsterdam-Schiphol,AMS,Amsterdam,AMS,4.9,52.37,Pays-Bas,NL,Aéroport de Leeds/Bradford,LBA,Leeds Bradford,LBA,-1.58,53.83,Royaume-Uni,GB,KLM,KLM Cityhopper,0,,,,,,,,463,LineString
Aéroport d' Amsterdam-Schiphol,AMS,Amsterdam,AMS,4.9,52.37,Pays-Bas,NL,Aéroport International J Chavez,LIM,Lima,LIM,-77.06,-12.03,Pérou,PE,KLM,,0,,,,,,,,10532,LineString
Aéroport d' Amsterdam-Schiphol,AMS,Amsterdam,AMS,4.9,52.37,Pays-Bas,NL,Aéroport de Linkoping,LPI,Linköping,LPI,15.62,58.4,Suède,SE,KLM,KLM Cityhopper,0,,,,,,,,966,LineString
Aéroport d' Amsterdam-Schiphol,AMS,Amsterdam,AMS,4.9,52.37,Pays-Bas,NL,Aéroport de Lisboa,LIS,Lisbonne,LIS,-9.13,38.73,Portugal,PT,Transavia,,0,,,,,,,,1848,LineString
Aéroport d' Amsterdam-Schiphol,AMS,Amsterdam,AMS,4.9,52.37,Pays-Bas,NL,Aéroport de Lisboa,LIS,Lisbonne,LIS,-9.13,38.73,Portugal,PT,KLM,,0,,,,,,,,1848,LineString
Aéroport d' Amsterdam-Schiphol,AMS,Amsterdam,AMS,4.9,52.37,Pays-Bas,NL,Aéroport de Brnik,LJU,Ljubljana,LJU,14.51,46.06,Slovénie,SI,Transavia,,0,,,,,,,,975,LineString
Aéroport d' Amsterdam-Schiphol,AMS,Amsterdam,AMS,4.9,52.37,Pays-Bas,NL,Aéroport de London City,LCY,Londres,LON,-0.13,51.51,Royaume-Uni,GB,KLM,KLM Cityhopper,0,,,,,,,,335,LineString
Aéroport d' Amsterdam-Schiphol,AMS,Amsterdam,AMS,4.9,52.37,Pays-Bas,NL,Aéroport d' Heathrow,LHR,Londres,LON,-0.13,51.51,Royaume-Uni,GB,KLM,,0,,,,,,,,370,LineString
Aéroport d' Amsterdam-Schiphol,AMS,Amsterdam,AMS,4.9,52.37,Pays-Bas,NL,Aéroport d' Heathrow,LHR,Londres,LON,-0.13,51.51,Royaume-Uni,GB,KLM,KLM Cityhopper,0,,,,,,,,370,LineString
Aéroport d' Amsterdam-Schiphol,AMS,Amsterdam,AMS,4.9,52.37,Pays-Bas,NL,Aéroport International Los Angeles,LAX,"Los Angeles, CA",LAX,-118.24,34.05,États-Unis d'Amérique,US,KLM,,0,,,,,,,,8966,LineString
Aéroport d' Amsterdam-Schiphol,AMS,Amsterdam,AMS,4.9,52.37,Pays-Bas,NL,Aéroport de 4 de Fevereiro,LAD,Luanda,LAD,13.24,-8.85,Angola,AO,KLM,,0,,,,,,,,6856,LineString
Aéroport d' Amsterdam-Schiphol,AMS,Amsterdam,AMS,4.9,52.37,Pays-Bas,NL,Aéroport de Luxembourg,LUX,Luxembourg,LUX,6.13,49.63,Luxembourg,LU,KLM,KLM Cityhopper,0,,,,,,,,315,LineString
Aéroport d' Amsterdam-Schiphol,AMS,Amsterdam,AMS,4.9,52.37,Pays-Bas,NL,Aéroport de Lyon St-Exupéry,LYS,Lyon,LYS,4.84,45.73,France,FR,KLM,KLM Cityhopper,0,,,,,,,,734,LineString
Aéroport d' Amsterdam-Schiphol,AMS,Amsterdam,AMS,4.9,52.37,Pays-Bas,NL,Aéroport de Lyon St-Exupéry,LYS,Lyon,LYS,4.84,45.73,France,FR,KLM,,0,,,,,,,,734,LineString
Aéroport d' Amsterdam-Schiphol,AMS,Amsterdam,AMS,4.9,52.37,Pays-Bas,NL,Aéroport de Barajas,MAD,Madrid,MAD,-3.69,40.47,Espagne et Îles Canaries,ES,KLM,,0,,,,,,,,1463,LineString
Aéroport d' Amsterdam-Schiphol,AMS,Amsterdam,AMS,4.9,52.37,Pays-Bas,NL,Aéroport de Mahon,MAH,Mahon,MAH,4.11,39.95,Espagne et Îles Canaries,ES,Transavia,,0,,,,,,,,1386,LineString
Aéroport d' Amsterdam-Schiphol,AMS,Amsterdam,AMS,4.9,52.37,Pays-Bas,NL,Aéroport de Malaga,AGP,Málaga,AGP,-4.42,36.73,Espagne et Îles Canaries,ES,Transavia,,0,,,,,,,,1886,LineString
Aéroport d' Amsterdam-Schiphol,AMS,Amsterdam,AMS,4.9,52.37,Pays-Bas,NL,Aéroport de Malaga,AGP,Málaga,AGP,-4.42,36.73,Espagne et Îles Canaries,ES,KLM,,0,,,,,,,,1886,LineString
Aéroport d' Amsterdam-Schiphol,AMS,Amsterdam,AMS,4.9,52.37,Pays-Bas,NL,Aéroport de Luqa,MLA,Malte,MLA,14.38,35.94,Malte,MT,Transavia,,0,,,,,,,,1984,LineString
Aéroport d' Amsterdam-Schiphol,AMS,Amsterdam,AMS,4.9,52.37,Pays-Bas,NL,Aéroport International Manchester,MAN,Manchester,MAN,-2.28,53.5,Royaume-Uni,GB,KLM,,0,,,,,,,,488,LineString
Aéroport d' Amsterdam-Schiphol,AMS,Amsterdam,AMS,4.9,52.37,Pays-Bas,NL,Aéroport International Manchester,MAN,Manchester,MAN,-2.28,53.5,Royaume-Uni,GB,KLM,KLM Cityhopper,0,,,,,,,,488,LineString
Aéroport d' Amsterdam-Schiphol,AMS,Amsterdam,AMS,4.9,52.37,Pays-Bas,NL,Aéroport International Ninoy Aquino,MNL,Manille,MNL,121.02,14.6,Philippines,PH,KLM,,1,Taipei,TPE,121.54,25.07,Aéroport International Taiwan Taoyuan,TPE,Taïwan,10424,LineString
Aéroport d' Amsterdam-Schiphol,AMS,Amsterdam,AMS,4.9,52.37,Pays-Bas,NL,Aéroport de Menara,RAK,Marrakech,RAK,-8.04,31.61,Maroc,MA,Transavia,,0,,,,,,,,2528,LineString
Aéroport d' Amsterdam-Schiphol,AMS,Amsterdam,AMS,4.9,52.37,Pays-Bas,NL,Aéroport de Menara,RAK,Marrakech,RAK,-8.04,31.61,Maroc,MA,Transavia,,1,Agadir,AGA,-9.6,30.43,Aéroport d' Agadir Almassira,AGA,Maroc,2528,LineString
Aéroport d' Amsterdam-Schiphol,AMS,Amsterdam,AMS,4.9,52.37,Pays-Bas,NL,Aéroport de Marseille,MRS,Marseille,MRS,5.37,43.3,France,FR,Air France,,0,,,,,,,,988,LineString
Aéroport d' Amsterdam-Schiphol,AMS,Amsterdam,AMS,4.9,52.37,Pays-Bas,NL,Aéroport International Seeb,MCT,Mascate,MCT,58.54,23.59,Oman,OM,KLM,,1,Dammam,DMM,49.98,26.39,Aéroport International King Fahad,DMM,Arabie saoudite,5507,LineString
Aéroport d' Amsterdam-Schiphol,AMS,Amsterdam,AMS,4.9,52.37,Pays-Bas,NL,Aéroport International Seeb,MCT,Mascate,MCT,58.54,23.59,Oman,OM,KLM,,1,Abou Dhabi,AUH,54.37,24.43,Aéroport International Abu Dhabi,AUH,Émirats arabes unis,5507,LineString
Aéroport d' Amsterdam-Schiphol,AMS,Amsterdam,AMS,4.9,52.37,Pays-Bas,NL,Aéroport International Juarez,MEX,Mexico,MEX,-99.17,19.42,Mexique,MX,KLM,,0,,,,,,,,9217,LineString
Aéroport d' Amsterdam-Schiphol,AMS,Amsterdam,AMS,4.9,52.37,Pays-Bas,NL,Aéroport International Miami,MIA,"Miami, FL",MIA,-80.23,25.79,États-Unis d'Amérique,US,KLM,,0,,,,,,,,7451,LineString
Aéroport d' Amsterdam-Schiphol,AMS,Amsterdam,AMS,4.9,52.37,Pays-Bas,NL,Aéroport de Linate,LIN,Milan,MIL,9.2,45.47,Italie,IT,KLM,,0,,,,,,,,832,LineString
Aéroport d' Amsterdam-Schiphol,AMS,Amsterdam,AMS,4.9,52.37,Pays-Bas,NL,Aéroport de Malpensa,MXP,Milan,MIL,9.2,45.47,Italie,IT,KLM,,0,,,,,,,,797,LineString
Aéroport d' Amsterdam-Schiphol,AMS,Amsterdam,AMS,4.9,52.37,Pays-Bas,NL,Aéroport de Malpensa,MXP,Milan,MIL,9.2,45.47,Italie,IT,KLM,KLM Cityhopper,0,,,,,,,,797,LineString
Aéroport d' Amsterdam-Schiphol,AMS,Amsterdam,AMS,4.9,52.37,Pays-Bas,NL,Aéroport International St Paul,MSP,"Minneapolis/St Paul, MN",MSP,-93.27,44.98,États-Unis d'Amérique,US,KLM,,0,,,,,,,,6692,LineString
Aéroport d' Amsterdam-Schiphol,AMS,Amsterdam,AMS,4.9,52.37,Pays-Bas,NL,Aéroport International Roberts,ROB,Monrovia,MLW,-10.76,6.29,Libéria,LR,KLM,,1,Freetown,FNA,-13.2,8.48,Aéroport International Lungi,FNA,Sierra Leone,5312,LineString
Aéroport d' Amsterdam-Schiphol,AMS,Amsterdam,AMS,4.9,52.37,Pays-Bas,NL,Aéroport de Mediterranee,MPL,Montpellier,MPL,3.88,43.58,France,FR,KLM,KLM Cityhopper,0,,,,,,,,974,LineString
Aéroport d' Amsterdam-Schiphol,AMS,Amsterdam,AMS,4.9,52.37,Pays-Bas,NL,Aéroport de Mediterranee,MPL,Montpellier,MPL,3.88,43.58,France,FR,KLM,,0,,,,,,,,974,LineString
Aéroport d' Amsterdam-Schiphol,AMS,Amsterdam,AMS,4.9,52.37,Pays-Bas,NL,Aéroport International Pierre Elliott Trudeau,YUL,Montréal,YMQ,-73.55,45.51,Canada,CA,KLM,,0,,,,,,,,5509,LineString
